marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date	helpful_total_ratio	review_month
US	23523731	RVVWCIYHURW7Y	B0008ENT8I	868768702	proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish	Beauty	3	0	0	N	Y	noisy but works	after the first exact same model stopped working after 18 months i bought another since my wife liked the style when the new one came it fit the bracket exactly as the first the only difference is that the new one is noisier than the first one not sure why but it is annoying especially in the morning	2013-07-17	NaN	2013-07-01
US	33399298	R989JI40LKTTA	B00009YJSJ	109106777	conair wallmount 1600 watt hair dryer with led night light; white	Beauty	5	0	0	N	Y	wall mount hairdryer	this is my 2nd one my first one broke where the hair dryer hooks into the mount i would make that area stronger	2013-07-17	NaN	2013-07-01
US	27199040	R33Q9EUJFPT21I	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	5	0	1	N	Y	awesome	i love this dryer my old remington was amazing so i knew i wanted to stick w the same brand its amazing works great and the color is the best part plus it feels like velvet	2013-07-17	0	2013-07-01
US	38327404	R3BIJUXIEPGJ0C	B00016KMIS	983445543	sunbeam/oster 1500 watt wall mounted hair dryer.	Beauty	4	1	1	N	Y	wish it had cool air setting	this is a good product ive been using it for a month it installed well and is easy to use i knew when i bought it that it only had high heat and low heat settings but ive been surprised by how much ive missed having a coolair only option if they had a version with that feature i would give it five stars	2013-07-17	1	2013-07-01
US	50561191	RDCYT6TS20MVE	B000A3I2X4	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	5	0	0	N	Y	just what i wanted	this hair dryer is great i have very thick hair and it dries my hair quickly very nice good price too	2013-07-16	NaN	2013-07-01
US	50604484	RIPFC8JA4XNPY	B001UE7D3W	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	great wall mount hair dryer	im very happy with the hair dryer i like a wall mount hair dryer so it is constantly out and available out and yet off the bathroom vanity ive had this for a while and have no complaints i didnt buy it for the nightlight but its still working after being plugged in for 24 hours a day for awhile	2013-07-16	NaN	2013-07-01
US	10534277	R3U7BY4OG5XSFE	B0008ENT8I	868768702	proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish	Beauty	3	0	0	N	Y	not as good as i hoped	a holder piece inside o f the holder broke in a month so i am unable to hang it up anymore too late to ask for a replacementwill not purchase anotherfrom this maker	2013-07-16	NaN	2013-07-01
US	10081480	R2PV3CDX7R2745	B0009XH6TG	47684938	andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)	Beauty	2	0	0	N	Y	this is a poorly made product and im not buying it again im going to write the andis company directly	i have bought 3 of these in 5 years they fall apart one way or another i will in no way buy a 4th	2013-07-15	NaN	2013-07-01
US	18798517	R3HITZBZK479KO	B008O1V33A	569841544	professional lightweight hair dryer	Beauty	5	0	0	N	Y	best hair dryer ive ever had	you can choose hot warm or cold air in high or low airflow the long cord allows you to move freely	2013-07-15	NaN	2013-07-01
US	36229952	R2T9UCQ95NYXMV	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	4	0	0	N	Y	did a great job	my hair is very thick and curly i used to to blow dry my hair as straight as i possibly could and it did a fine job of achieving the results i wanted its sturdy and i love the attachments	2013-07-15	NaN	2013-07-01
US	17492161	R2VTNI49GYI44P	B0009XH6UU	486589264	andis pro style soft grip 1600 watt hair dryer	Beauty	5	1	1	N	Y	simple and efficient	i like simple lightweight and efficient and this was perfect like the lighter heat option for finer hair like mine	2013-07-15	1	2013-07-01
US	10943483	REP5ZXYAK43KP	B0009XH6V4	670161917	andis micro turbo hair dryer	Beauty	5	0	0	N	Y	great size for travel	this works very well fits nicely in my hand good for travel and or as your main hair dryer	2013-07-14	NaN	2013-07-01
US	11677047	R189EWUVAFW0H4	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	4	0	1	N	Y	dryer good bed good for one	ihave 3 indoor cats and only one of them likes this bed but the one who does loves it i bought two and the other goes mostly unused will saved it for a spare for the one who loes itbr br the hair dryer that hangs is good i love that it hangs out of the way including the little piece to keep the cord up i bought it mostly to keep it out of the way of my grandson but like that it cuts down on clutter the high speed is good and dries well and is pretty quiet the low speed is very very low and not much good for anything but final dry of bangs or ends i have fine thin hair so it works ok for me but i doubt it would do the trick for someone with thick hair i usually dry my hair with the high speed until it is mostly dry and then use the low to style it	2013-07-14	0	2013-07-01
US	30183979	R2YAQB1MWGMCWZ	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	4	0	0	N	Y	its great	have a small bathroom and use it a lot outside of my house great for travel wish it had an intermediate setting only low and high	2013-07-14	NaN	2013-07-01
US	14292289	R1S3T6C0KEBYCU	B003V264WW	732252283	remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple	Beauty	3	0	0	N	Y	soso hair dryer	found it to feel heavyand the buttons change speed and temp easily while drying hair does dry hair quickly is its good feature	2013-07-13	NaN	2013-07-01
US	49505103	R1CKL2JHRHN9XZ	B001QTW2FK	328811288	conair minipro tourmaline ceramic styler / hair dryer; pink	Beauty	5	1	1	N	Y	great product	very lightweight easy to use exactly what i needed the attachments and travel case were an added plus perfect for people who need power plus a lightweight design	2013-07-12	1	2013-07-01
US	46383083	R1K64D01Z9RNX4	B0008ENT8I	868768702	proversa jwm6cf wall caddy hair dryer with 2-speed and 3-heat settings, 1600-watts, white finish	Beauty	4	0	0	N	Y	the product arrived on time and is just like the representation in the ad	this product was easy to mount on the wall and works perfectly the temperature settings are easy to select and change	2013-07-12	NaN	2013-07-01
US	21930310	R1V2RPRS71J90R	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	4	0	0	N	Y	hair dryer	good deal for the price could use increase in blower speed like the ability to change heat setting would recommend	2013-07-12	NaN	2013-07-01
US	11912162	R15CPLORJJPPKB	B0009XH6WI	197856712	andis 1600w quiet hangup hair dryer with night light	Beauty	5	0	0	N	Y	it was just as described	it was delivered within a few days and i really like it it was really nice to be able to hang the cord and get it off my counter	2013-07-12	NaN	2013-07-01
US	35220849	R37PBQPUZNMFPC	B00132ZG3U	758099411	conair 1875 watt tourmaline ceramic hair dryer	Beauty	5	2	2	N	Y	conair ceramic 1875 hair dryer	my old hair dryer was a conair 1875 that i purchased about 10 yrs ago and still works but started to make noises so i figured it was time to look for a new hair dryer i purchased this conair 22np comfort touch tourmaline ceramic 1875 and it is even better than my old one its light and comfortable to hold while styling and drying my hair it dries my hair in 12 the time of my old one and my hair looks a lot better i would recommend this hair dryer to anyone who is looking for a new hair dryer its a great product and you wont be disappointed	2013-07-12	1	2013-07-01
US	13148889	R12AB4ZYM20ARY	B00009YJSJ	109106777	conair wallmount 1600 watt hair dryer with led night light; white	Beauty	4	0	0	N	Y	wallmount dryer	this is an exact replacement for our old one makes it easy to replace our small bathroom has no place on the vanity or drawer for it wallmount makes it handy clip that holds handle broke but dryer still worked	2013-07-11	NaN	2013-07-01
US	44566609	R22C4XHSXBWSQZ	B00APV7OWG	443954263	onei mk-ii air ionique hair dryer with ionic generator for professional blowouts	Beauty	5	1	1	N	Y	great hair dryer	this is a great hair dryer very professional results several heat and speed settings really worth the amount spent thank you	2013-07-11	1	2013-07-01
US	11176316	R1F4AELHYPV27B	B0009XH6UU	486589264	andis pro style soft grip 1600 watt hair dryer	Beauty	5	1	1	N	Y	i love it	it is wonderful i have spent a lot more on my other hair dryers and this one is great it is small lightweight and dries my hair in less time i will recommend it to others and would buy it again	2013-07-11	1	2013-07-01
US	15244379	R1S4VMK1AG3G6G	B000FS1W4U	235105995	revlon essentials 1875w fast dry hair dryer, rv408	Beauty	3	0	0	N	Y	its good bud cheap	it works fine but it has a terrible build quality it feels chinese but its a good buy for the price	2013-07-11	NaN	2013-07-01
US	21688312	R3GMNZ0QO0P8OE	B0009XH6UU	486589264	andis pro style soft grip 1600 watt hair dryer	Beauty	4	0	0	N	Y	solid lasts for 2 and half years	this is a solid hair dryer the settings are sufficient and it will blow your hair dry fast i use it on my short hair and it dry and voluminous in less than a minute my wife uses it to do her long think asian hair and she is very satisfied no complaints about this dandy little device update on july2015 after 2 and 12 year using about 2 times a week it started to break last month and were getting a burnt smell sometimes while in using the power would go on and off its a good price to start with i think we got good value out of it	2013-07-10	NaN	2013-07-01
US	37945087	R1V2IVRQT6LVWG	B000K7JLGM	199558933	t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer	Beauty	2	0	0	N	Y	did not last long	i have owned this dryer in the past and this was a replacement after 3 years of my old one this one must have been refurbished or defective because it didnt perform well after only 6 months i went into ulta and purchased a new t3 in person hope it lasts better than this one	2013-07-10	NaN	2013-07-01
US	7644356	R3BT6BKNCHICWE	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	5	0	0	N	Y	great piece	awesome product pretty much as described does exactly what its supposed to do if you want a good ceramic product then this is it for you	2013-07-10	NaN	2013-07-01
US	21502232	RG4QGIC5SXQHE	B001UE7D2I	127343313	andis 1875-watt tourmaline ceramic ionic styling hair dryer	Beauty	2	0	0	N	Y	i prefer a traditional dryer	i should first mention that i dont use this item in the typical way i never use the attachments as my hair is super short 2 inches i just figured the shape would allow me to straighten my hair more efficiently its a bit cumbersome and heavy it gets plenty hot and the low heat setting although weak is good for gradual straightening i dont like that you have to hold the cool shot button plus it takes a lot of effort to press the button is placed in a very awkward spot for the way i hold it facing down again not typical the brush attachment is useless because its softer than hair i imagine this item would be more useful for someone with longer hair	2013-07-10	NaN	2013-07-01
US	16057047	R2U46TGSQCJIZQ	B001UHN0OA	396337866	extracompact twinturbo 3500 2000 watt compact professional hair dryer	Beauty	5	3	3	N	Y	drys hair fast	love this powerful dryer its pretty heavy duty and its a little heavier in weight than any other dryer ive had but it has the cool setting medium heat and high fast dry mode pretty loud but what hair dryer isnt it it smoothes the hair too removing the frizz combine with correct hairbrush and you will have salon results	2013-07-09	1	2013-07-01
